,distance_km,pickup_hour,fare_per_km,is_weekend,is_rush_hour,passenger_count,fare_amount,pickup_latitude,pickup_longitude
19500859,3.027847321264683,19,2.6751679132277912,0,1,5,8.1,40.760127,-73.96698
14288950,1.2713138332599747,14,5.112820949436484,0,0,1,6.5,40.756108000000005,-73.98648
45655287,1.9589853654843312,0,3.318044184772645,1,0,1,6.5,40.714455,-73.957425
43737292,6.812003909812569,22,3.4204325641147637,1,0,1,23.3,40.773708,-73.870932
10333436,0.8842121720651128,20,6.1071314901581655,1,0,2,5.4,40.72887,-73.978415
33542172,11.306624684122019,10,3.4935271226850007,1,0,5,39.5,40.71459,-73.944272
48238743,2.5640900035551715,6,2.691013182233458,0,0,1,6.9,40.778191,-73.945563
30808451,1.3169692212483222,23,4.935574723484284,0,0,1,6.5,40.75046,-73.990697
31122933,1.5078588498724605,19,3.514917858822323,0,1,1,5.3,40.721456,-73.844373
27063325,0.8744187043066886,6,4.231382496482238,0,0,1,3.7,40.744835,-73.978562
49062022,3.540721264953104,12,3.671568312557408,0,0,1,13.0,40.777177,-73.982287
5012507,2.2480641917598403,16,4.670685133675093,0,0,1,10.5,40.776306,-73.964264
39667757,1.199709585056875,11,6.2515129439800585,1,0,1,7.5,40.733272,-74.006392
22500509,0.6568909560151303,1,5.632593912458703,0,0,1,3.7,40.720762,-73.995254
41926027,1.7152886536625096,17,4.372441911736482,0,1,5,7.5,40.75819,-73.99245
18336565,3.350559764860207,7,3.730719902714981,0,1,2,12.5,40.76953887939453,-73.95804595947266
42935811,0.631151299252457,6,7.129827674172346,0,0,1,4.5,40.703819,-74.006773
33109683,4.5161895387367075,22,2.6571072575835033,0,0,1,12.0,40.74025,-74.005565
20592092,2.2155985254960773,23,4.062107776491176,0,0,1,9.0,40.755855,-73.97059499999999
50157275,1.2517956932298353,23,4.872999669986892,0,0,2,6.1,40.77516,-73.963865
7143965,2.1351776954986925,1,3.6062572291912156,0,0,5,7.7,40.74576,-73.98817
36309816,1.6818282769102235,1,4.1026780764302275,1,0,1,6.9,40.730168,-73.989616
26847172,9.082618889268163,23,2.6534197122898187,0,0,1,24.1,40.773723,-73.870892
13933910,1.906726362759306,11,4.038335101664508,0,0,2,7.7,40.789545,-73.977087
31116649,7.374599805995091,1,3.3900144628426556,0,0,1,25.0,40.757665,-73.92878499999999
21771462,0.5240130228197397,20,9.350912642653155,1,0,3,4.9,40.760643,-73.989953
22342330,1.6784776641650556,14,5.7790462197333925,1,0,1,9.7,40.756237,-73.985555
12676566,3.3057552836683013,11,2.450272117847654,1,0,1,8.1,40.794568,-73.972251
35353766,2.24195606392646,12,4.326578988801351,0,0,1,9.7,40.777097,-73.989337
35001616,1.225129115355415,5,4.489322742447785,0,0,1,5.5,40.793088,-73.974775
35291703,8.123231654570723,20,3.446904039015698,0,0,6,28.0,40.76977157592773,-73.86361694335938
24352960,2.6326929089169497,19,3.3805689869318356,0,1,1,8.9,40.775285,-73.962789
43390389,1.0817497037631914,16,4.899469795612014,0,0,1,5.3,40.751317,-73.987647
15991217,3.0479803043069844,12,3.2808610954176385,0,0,2,10.0,40.770442,-73.9685
55411117,3.0888740763361104,7,3.0108058050172315,1,1,2,9.3,40.728614,-73.999391
39769852,3.0924308683843225,22,2.6192986503953577,0,0,1,8.1,40.787192,-73.977672
3446628,2.254315101970997,22,3.238234084320089,1,0,1,7.3,40.739557,-74.002498
18263576,4.372850469121245,17,3.4988619226841857,0,1,2,15.3,40.76923,-73.992575
14849157,1.5138456370198297,20,4.557928385342778,1,0,1,6.9,40.765316,-73.979888
34044615,5.436964337732138,17,2.446217994791499,0,1,2,13.3,40.77114,-73.9597
10770028,7.76926639059754,20,2.8316701853117903,0,0,3,22.0,40.7222900390625,-73.9914779663086
46778390,3.1488431018193506,13,2.6994041065713428,1,0,1,8.5,40.779522,-73.95518299999999
27665361,1.5050639767060607,19,2.85702140676495,0,1,1,4.3,40.77248,-73.96495999999999
36206527,8.922760484516067,1,3.0259693787425883,1,0,3,27.0,40.73125076293945,-74.0013427734375
48440389,3.927223763995831,18,2.7754975664818193,1,1,3,10.9,40.756035,-73.98735699999999
26125139,3.511906390251227,3,2.84745630685351,1,0,1,10.0,40.714092,-73.951567
42403145,1.0687654232271044,18,4.678295060203813,0,1,1,5.0,40.733523,-73.99979300000001
54285286,1.4370640770187948,16,4.175179169774437,0,0,1,6.0,40.74022,-73.986122
24304927,0.7516000701670402,8,5.455028761624238,0,1,1,4.1,40.710055,-73.991725
23283608,2.7685840418690066,12,3.7925523810040076,0,0,1,10.5,40.75662,-73.993943
578083,1.1590998060836604,15,7.33327704429492,0,0,1,8.5,40.770938,-73.963195
29485525,3.2100534747278635,13,3.2709735469095733,0,0,1,10.5,40.763765,-73.988672
25006915,2.367629415531333,11,2.914307431195491,1,0,1,6.9,40.68228,-73.99811700000001
44910733,1.2609353053369472,18,5.94796574277524,0,1,6,7.5,40.74199,-73.98734
2435431,2.7336904845876764,11,3.5483168466539308,0,0,5,9.7,40.786992,-73.979095
48739117,3.1306919751623683,2,4.152436618848705,0,0,1,13.0,40.7137336730957,-74.0130157470703
16274240,1.913871908862671,23,3.3962565466895125,0,0,1,6.5,40.775725,-73.96055799999999
6597386,1.4802349749863184,10,4.1209673484822105,0,0,1,6.1,40.759081,-73.968489
41858169,0.5695504818784851,10,11.412508999310775,0,0,1,6.5,40.77177,-73.959028
32875544,19.668382284287997,22,2.5319825128568154,0,0,5,49.8,40.648583,-73.78308299999999
37013918,0.9492919314159435,9,4.3190085834654965,0,1,5,4.1,40.781328,-73.956182
12512736,1.0983485678232603,9,9.10457781159427,0,1,1,10.0,40.763365,-73.967527
2351731,2.79482085268183,13,3.0413398382381622,1,0,2,8.5,40.760647,-73.947908
17142419,5.3120507548486975,22,2.9178938069919638,0,0,1,15.5,40.711433,-74.008267
40327864,1.6229610261515348,21,4.7444146075760765,0,0,2,7.7,40.763806,-73.98298299999999
35490371,8.408912063480585,0,2.2951839493980173,0,0,1,19.3,40.719015,-73.993263
32689516,2.1022394982478394,17,5.7081983332544555,1,1,2,12.0,40.774373,-73.959248
26172918,1.8702813586989537,18,3.4754129210386147,0,1,1,6.5,40.768445,-73.982258
11647116,1.1480773275147542,17,4.616413784141982,0,1,1,5.3,40.768745,-73.967668
21030211,2.090559637941125,3,3.826726516101091,1,0,1,8.0,40.757368,-73.968588
953384,1.515260635834093,13,7.2594771749910345,1,0,1,11.0,40.741192,-73.992535
31590856,0.736267378210168,2,6.111910065796059,0,0,2,4.5,40.739765000000006,-73.998775
30169677,2.2723313849741307,17,3.7406515863868015,0,1,1,8.5,40.740483000000005,-74.007882
14946614,0.8486500781219937,12,12.961761606553162,0,0,6,11.0,40.75071,-73.991957
39681942,0.8148904052789767,0,6.503942083089751,0,0,1,5.3,40.739437,-73.993826
6627519,4.206157532718358,15,3.5662002393680656,0,0,1,15.0,40.750812,-73.979022
18663754,5.59382130167617,14,3.2178360782827222,1,0,1,18.0,40.7117576599121,-74.0103988647461
16089615,5.775767465085694,21,3.376174701955506,0,0,2,19.5,40.721173,-73.992202
27707929,1.3864685370512189,7,4.327541404409343,0,1,1,6.0,40.776135,-73.96235899999999
38493646,2.199839106691241,0,3.50025598534863,0,0,1,7.7,40.739535,-74.002473
38534879,2.747231592170828,1,3.640028029853182,1,0,1,10.0,40.727434,-73.993473
39445340,1.6027161465864135,9,7.175319238215434,0,1,5,11.5,40.750297,-73.991497
48669313,8.752521479116632,16,3.9794246815736227,0,0,1,34.83,40.753217,-73.973162
35707006,0.9285852328273595,17,4.846081803711637,0,1,1,4.5,40.777503,-73.986385
18088929,1.5242128408707454,18,3.9364581107795598,0,1,1,6.0,40.74117660522461,-73.9852523803711
13421123,9.182459814156132,6,3.793101271873181,0,0,2,34.83,40.77532958984375,-73.98019409179686
20429440,0.9954225285346325,8,6.027591126385934,0,1,6,6.0,40.778656005859375,-73.9814682006836
11086334,9.551148706711196,21,2.732655600018102,0,0,1,26.1,40.774074,-73.872585
29565299,0.6961189952087017,19,7.18268002225821,0,1,1,5.0,40.726532,-74.00895200000001
48274704,20.57020856254484,6,2.761274871243843,0,0,1,56.8,40.647245,-73.78009200000001
44728232,4.181592558007957,12,1.9370610329999984,1,0,1,8.1,40.760297,-73.994912
49249530,0.14119205494680048,23,35.4127574804683,1,0,5,5.0,40.769057,-73.98293199999999
44966480,0.8341167127226539,23,4.795491972512498,0,0,1,4.0,40.750136,-73.991579
34148017,1.9134424474285008,23,4.442255376650213,0,0,1,8.5,40.722315,-73.993172
1819082,0.9133879274911338,11,5.4741253409532655,0,0,1,5.0,40.78874,-73.975821
27767715,0.6285683816241696,14,7.9545840137240225,1,0,1,5.0,40.73299789428711,-73.99990844726562
303104,0.8359677483940058,21,4.426008069220545,1,0,2,3.7,40.75327,-73.943188
4083731,2.0723482763094268,13,7.4794377842721556,0,0,1,15.5,40.763867,-73.9691
55026820,5.95324744188123,20,3.94742537235677,0,0,2,23.5,40.745667,-73.982477
12358692,10.088744773751863,13,2.864578364118185,0,0,3,28.9,40.756209000000005,-73.98356
48554088,3.8561488687174417,19,2.72292392163073,0,1,1,10.5,40.763919,-73.984769
45097539,1.3792857174703774,11,4.422578964413157,1,0,1,6.1,40.760157,-73.98004
835565,3.0847842447050926,1,2.2367852830691715,0,0,5,6.9,40.738857,-74.003297
24426527,17.127993472703743,16,2.7148539070910642,0,0,2,46.5,40.64581,-73.791577
18036149,6.818111760514338,8,3.00669756085863,0,1,1,20.5,40.77967,-73.94726999999999
20018590,1.9465964922173256,13,3.59602004215391,1,0,2,7.0,40.77581405639648,-73.96016693115234
42619289,20.376456617835917,7,2.551964798162374,0,1,1,52.0,40.644564,-73.78236
53047165,5.830932122916427,3,2.143739583397507,0,0,2,12.5,40.737945,-74.008147
45171531,0.7162862334366303,14,5.723968727318456,0,0,2,4.1,40.770123,-73.96036
24813338,11.647171942054632,12,2.687347637325125,0,0,1,31.3,40.773925,-73.87328199999999
37380347,1.8245742665020512,15,4.658621003296083,0,0,1,8.5,40.778837,-73.981847
38491716,1.043746331361446,17,5.461097039320859,0,1,1,5.7,40.760274,-73.984511
23794855,0.7837299701530968,19,5.741773533454326,0,1,1,4.5,40.741690000000006,-73.993635
17653707,3.7790244674094273,6,2.8843422671650756,0,0,1,10.9,40.750463,-73.994682
21918739,1.964595198247003,14,3.919382479846569,0,0,1,7.7,40.722143,-74.008166
3662940,0.7336937957215511,7,4.770382440753673,0,1,1,3.5,40.75136,-73.976754
44957184,13.730616024275658,4,4.71573889223341,0,0,5,64.75,40.70988,-74.015682
19409853,1.2146201772244398,15,3.375540829042554,0,0,1,4.1,40.780071,-73.957468
3419420,1.8511096834300709,10,4.80792687741143,0,0,2,8.9,40.735058,-73.99186999999999
18765259,2.6716388605490495,2,3.3687187789110116,1,0,1,9.0,40.738172,-74.00818000000001
26553610,2.033937221981104,8,4.179086703433646,0,1,1,8.5,40.749831,-73.99282099999999
42848692,1.5888113118181648,8,3.3358272065264414,0,1,1,5.3,40.762303,-73.966167
1724871,2.5972345094526483,7,3.2727117898149767,0,1,1,8.5,40.773519,-73.955411
6795748,5.258116324392984,12,3.233096978310487,0,0,1,17.0,40.787141,-73.977467
289323,5.148462486123794,6,1.9617507221275587,0,0,1,10.1,40.78212,-73.953685
5459342,2.437558248435767,15,3.651194799431488,0,0,1,8.9,40.756908,-73.974122
31669640,0.8927586571960748,4,5.488605414804534,0,0,1,4.9,40.79609,-73.961505
25156938,5.340293967722764,5,2.115988383466951,1,0,1,11.3,40.779288,-73.950723
32544899,1.2654552641266754,14,5.13649133577695,0,0,2,6.5,40.743365,-73.99398199999999
40620785,5.329525852554469,9,2.1953172427885175,1,1,1,11.7,40.778041,-73.945715
45996810,1.3201549979762346,19,4.923664274243813,0,1,1,6.5,40.758418,-73.993062
50517319,1.0329908656470723,7,4.743507578772836,1,1,1,4.9,40.765796,-73.957522
18505369,0.9732233423395604,16,6.062328905733822,0,0,1,5.9,40.750965,-73.97420699999999
38632219,1.3029902065532313,21,4.988525598511054,0,0,1,6.5,40.770417,-73.966335
20070589,2.3815294325730303,18,5.038778793103165,1,1,1,12.0,40.755213,-73.96838699999999
50927452,4.921345606994,21,2.5399557353248166,1,0,1,12.5,40.767893,-73.98177
52766894,1.794330702789484,18,4.73714237112803,0,1,1,8.5,40.742883,-73.984827
35658106,1.7182765440289742,11,3.3172774311606297,0,0,1,5.7,40.768469,-73.982067
52317409,3.389634083089184,0,3.0976794965522347,1,0,1,10.5,40.725756,-73.99664200000001
13287607,0.5183662325519041,8,7.716552022125553,0,1,1,4.0,40.74562,-73.98655699999999
38308925,0.6177097739633346,12,7.284974578153763,0,0,1,4.5,40.76295,-73.968551
37304930,2.204876100729704,10,3.6736758121326196,0,0,1,8.1,40.774333,-73.963468
9053820,5.5122920175533885,7,3.265429324622253,0,1,1,18.0,40.747385,-73.973913
3476798,1.056439071446289,18,4.638223000680758,0,1,5,4.9,40.758137,-73.977357
47087863,0.9631468478936559,12,5.502795354198356,0,0,1,5.3,40.744785,-73.99134000000001
17529200,5.701119819285873,23,2.052228399133269,0,0,5,11.7,40.748753,-73.979915
30802599,9.45000725662844,17,3.9502615168698334,0,1,1,37.33,40.75295,-73.974285
51988528,8.677115644954291,18,2.08594661412921,1,1,5,18.1,40.778133,-73.98254200000001
39400785,1.6279283280093313,6,3.009960522028531,0,0,1,4.9,40.750348,-73.98092199999999
31509903,0.871757705720122,10,6.88264635991219,0,0,1,6.0,40.733317,-73.993362
55227628,2.4812664100699036,19,4.231710048299162,0,1,1,10.5,40.7702,-73.98043
40647405,1.117850959625946,19,5.367441829640431,0,1,1,6.0,40.738268,-73.988029
18775794,2.0278823518656686,18,5.375065269428431,1,1,1,10.9,40.767401,-73.966599
25144594,1.1556066019859916,18,6.0574247221935265,0,1,1,7.0,40.738202,-73.990022
36744571,1.7413213328567854,17,4.881350638514851,0,1,6,8.5,40.77285,-73.98182
47733109,0.574833321373862,22,6.436648437771376,0,0,1,3.7,40.768329,-73.982577
12432768,6.674087434286692,18,2.1725816664476647,1,1,1,14.5,40.77938,-73.962079
49478374,1.3029219175473667,21,4.988787058119081,0,0,5,6.5,40.72412109375,-73.99237823486328
5405103,0.9597087492552293,20,4.688922554360552,0,0,1,4.5,40.725638,-73.99002800000001
13601704,0.39841921878041026,8,10.039676329481008,0,1,1,4.0,40.768975,-73.95906
40644070,2.6375748133449846,11,4.3600658991035965,1,0,3,11.5,40.734963,-74.006986
4147531,3.0806079076211463,21,2.8890401722277614,0,0,1,8.9,40.740519,-74.007937
6738587,2.996247610247323,8,3.771383900767551,0,1,1,11.3,40.73319,-74.006452
20994295,2.3706700961326277,15,3.4167554621850864,1,0,1,8.1,40.742668,-73.980581
18150520,2.3170488456049125,2,3.841092956189482,1,0,1,8.9,40.738862,-74.003072
46649257,2.613975738896132,22,4.016869722147495,1,0,1,10.5,40.750727000000005,-74.00175300000001
23494548,2.2471377867895423,16,2.89256851013416,0,0,1,6.5,40.780687,-73.949765
54997764,3.753364351295425,17,2.664276383546039,1,1,2,10.0,40.746644,-73.98580799999999
29151686,1.4439078410873383,12,3.670594375336879,0,0,1,5.3,40.73363,-73.991125
45765107,1.7386590739785033,21,3.7385132584540064,0,0,1,6.5,40.744535,-73.98741899999999
29322879,1.5458347948587918,3,4.204847776501084,1,0,1,6.5,40.725570000000005,-74.00564
7963696,1.0068155664021414,5,4.0722453414694035,1,0,1,4.1,40.693157,-73.968992
24867437,11.294467325122364,10,2.4790899113692064,0,0,2,28.0,40.829517,-73.94839499999999
52309078,20.510302045107537,14,2.194019371388739,1,0,1,45.0,40.736167,-73.993315
25438298,2.316665502327205,20,3.2374116990415227,0,0,1,7.5,40.76161575317383,-73.96937561035155
51720075,17.478630198264014,6,1.9967239768861453,0,0,1,34.9,40.758442,-73.992612
11021624,2.247703623732949,20,3.2477591453433177,1,0,1,7.3,40.713045,-74.007279
43350756,1.0195200911080453,10,5.590865790398566,1,0,5,5.7,40.747967,-73.993418
52256232,1.6483157600344234,20,2.972731389705131,0,0,1,4.9,40.7568,-73.96409
16289262,0.51313917441164,19,7.990035071286491,0,1,1,4.1,40.790423,-73.947585
54458882,3.7983896632670096,9,2.5010598812100318,0,1,1,9.5,40.717586,-74.013857
24296893,2.481829324535803,6,2.45786442270398,0,0,1,6.1,40.761367,-73.966515
27827724,1.2743454708678195,11,5.885374234423698,0,0,1,7.5,40.761998,-73.979252
19022065,0.8882927496714988,20,5.065897477677436,0,0,1,4.5,40.766998,-73.993655
45340551,2.5464437463999134,17,4.123397587260503,0,1,2,10.5,40.776267,-73.94977800000001
18060891,7.835281834445958,3,1.8506035017469558,0,0,2,14.5,40.741665000000005,-73.981093
48070975,1.8813887716603108,13,4.517939156455588,0,0,2,8.5,40.746702,-73.985885
3061684,1.113538569515835,18,4.490190224999564,0,1,1,5.0,40.76510238647461,-73.95791625976562
20331810,2.2184578356566145,19,2.929963281486548,1,1,6,6.5,40.75075912475585,-73.98078155517578
10628409,0.3366852458827191,2,8.613386049622695,1,0,1,2.9,40.761507,-73.999767
15782740,4.426307753634758,14,3.1854992433414693,0,0,2,14.1,40.77748,-73.95914499999999
10582352,0.5496469017560492,23,7.277399339868065,0,0,1,4.0,40.69062,-73.99598
37132015,3.721777618716499,19,3.6272989369675566,0,1,1,13.5,40.707112,-74.00703
1654476,1.2210309652670872,20,3.685410221366232,1,0,1,4.5,40.74549,-73.99847199999999
14325146,1.5375975161924407,18,3.707081950883307,0,1,3,5.7,40.737176,-73.981289
19844401,1.501657741574862,22,3.995584235930823,0,0,2,6.0,40.72060012817383,-74.01010131835938
18149923,4.056862556619187,12,4.929918063743114,0,0,1,20.0,40.776457,-73.97585699999999
17113616,0.9142425509357774,5,5.797148682890726,0,0,1,5.3,40.7777,-73.954722
40773195,3.5633978716814187,1,3.7323926429030183,0,0,5,13.3,40.708367,-73.94808499999999
48729745,2.175125529816052,8,5.2870511804312015,0,1,1,11.5,40.74773788452149,-73.99301147460938
9767730,1.1795306305854216,18,8.901845978165627,0,1,1,10.5,40.748575,-73.97574300000001
50539687,3.4749291271556517,13,4.316634800629161,0,0,2,15.0,40.72682571411133,-73.99166107177734
20064279,2.2540664633996177,9,2.8836771699254156,1,1,3,6.5,40.720864,-74.00090300000001
16108960,0.8719612125959019,16,10.321560030412641,0,0,1,9.0,40.76525115966797,-73.97032928466798
42058926,3.1830244925733204,16,3.1730827153750996,1,0,2,10.1,40.722261,-73.98603
51958555,2.1374559984956436,1,2.853859917721451,1,0,4,6.1,40.734688,-73.98846
7499775,3.210512949910476,10,4.142640197221714,0,0,1,13.3,40.76536,-73.960755
12934184,2.8372349821364784,20,3.277839184471414,1,0,1,9.3,40.738548,-73.98569300000001
7899814,1.338061464544976,9,5.156713785451125,0,1,1,6.9,40.71928,-73.99977
20635095,4.81543336216038,21,3.945646958652108,0,0,1,19.0,40.714888,-73.9968
28567676,6.902727158570795,11,0.7678124715416625,0,0,1,5.3,40.720478,-73.98954300000001
55275163,2.5690876115534,21,3.9313567799632296,0,0,2,10.1,40.74452,-73.998832
13841510,2.8764383117496077,21,3.6503477085219753,0,0,1,10.5,40.762003,-73.990092
9029115,1.4422595781894627,19,5.893529936317328,1,1,1,8.5,40.737949,-73.990666
30366674,3.1370177455688903,16,3.0283539241749486,1,0,1,9.5,40.756375,-73.990476
14009841,0.5377265755165879,11,11.344055283374823,0,0,5,6.1,40.737687,-73.98443499999999
29048180,3.695468432372402,15,2.6248363847537544,0,0,1,9.7,40.755255,-73.97757299999999
38350043,11.552970654950943,6,2.120666686667355,0,0,1,24.5,40.731541,-74.000967
8341421,3.614827164156963,18,4.841171985626949,0,1,1,17.5,40.737656,-73.989583
16067546,2.4403903141986762,3,3.0732788752534823,0,0,1,7.5,40.718172,-73.99074499999999
16449271,1.8447411312598794,22,3.957194793512525,0,0,5,7.3,40.740347,-74.00174
21431391,2.0854754365916204,9,5.226625933228121,0,1,3,10.9,40.745175,-74.00778100000001
11374173,20.750615829628575,9,2.7628095701208966,0,1,1,57.33,40.772792,-73.960441
36748676,2.4609897461556796,18,3.6570652169757842,0,1,1,9.0,40.777387,-73.978693
14653932,2.550737809392617,11,7.056781741235164,0,0,2,18.0,40.77831268310547,-73.96300506591797
16088229,13.351612710855497,1,2.28436823779363,0,0,5,30.5,40.723365,-73.995565
36392788,1.4961412454355882,18,4.879218471030567,0,1,2,7.3,40.76924,-73.982617
41719677,1.9678657084619213,16,4.573482815061794,0,0,1,9.0,40.793062,-73.973122
12466859,1.2245036810233951,8,4.6549472152146985,0,1,1,5.7,40.755813,-73.99095799999999
3459995,2.774367649519952,17,4.32530995020662,1,1,6,12.0,40.771927000000005,-73.955892
54198273,1.352549786244673,7,4.510000343082768,0,1,1,6.1,40.750592,-73.974787
3768664,0.44211893726245566,7,6.559320932861261,0,1,1,2.9,40.747656,-73.980693
33151714,1.2655012719047287,22,3.871983465196303,1,0,1,4.9,40.734158,-73.998727
38602855,0.963781433819918,21,10.894586294719929,0,0,1,10.5,40.775687,-73.947282
10738971,1.6834153438371249,12,4.574034582843268,1,0,1,7.7,40.753191,-73.99401800000001
45064306,6.969401200735155,17,2.5396729920115586,0,1,2,17.7,40.705381,-74.013747
